Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,first_answer,second_answer,stimulus_pos,stimulus_name_pos1,stimulus_name_pos2,random_intensity,session,participant,date,expName,
2IFCnew,2,0,2,0,0.5008209999650717,8,No,5,-1,Correct Rejection,0.2847217000089586,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_185,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_186,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,3,0,3,0,0.33388049993664026,2,Yes,5,-1,Correct Rejection,0.317890900070779,False,True,2,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_187,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_188,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,4,0,4,0,0.8513318999903277,7,Yes,5,-1,Hit,0.4175818000221625,True,False,1,1,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_189,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_190,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,5,0,5,0,0.6840700999600813,2,Yes,5,-1,Correct Rejection,0.3342485000612214,False,True,2,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_191,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_192,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,6,0,6,0,-1,4,null,5,-1,Miss,0.4176107000093907,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_193,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_194,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,7,0,7,0,0.41758539993315935,5,Yes,5,-1,False Alarm,0.3642645999789238,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_195,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_196,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,8,0,8,0,-1,1,null,5,-1,Hit,0.40077979990746826,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_197,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_198,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,9,0,9,0,0.25048349995631725,8,No,5,-1,Correct Rejection,0.36646550009027123,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_199,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_200,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,10,0,10,0,-1,3,null,5,-1,Correct Rejection,0.38294250005856156,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_201,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_202,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,11,0,11,0,-1,1,null,5,-1,Hit,0.46611480007413775,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_203,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_204,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,12,0,12,0,-1,1,null,5,-1,Hit,0.4677705999929458,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_205,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_206,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,13,0,13,0,0.2671269999118522,6,No,5,-1,Miss,0.45077420002780855,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_207,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_208,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,14,0,14,0,-1,1,null,5,-1,Hit,0.3990099999355152,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_209,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_210,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,15,0,15,0,-1,3,null,5,-1,Correct Rejection,0.43383520003408194,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_211,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_212,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,16,0,16,0,-1,3,null,5,-1,Correct Rejection,0.47069790004752576,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_213,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_214,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,17,0,17,0,0.0836911000078544,6,No,5,-1,Miss,0.30018489994108677,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_215,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_216,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,18,0,18,0,-1,3,null,5,-1,Correct Rejection,0.5007648000027984,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_217,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_218,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,19,0,19,0,-1,3,null,5,-1,Correct Rejection,0.3673580000177026,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_219,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_220,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,20,0,20,0,-1,4,null,5,-1,Miss,0.35005060001276433,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_221,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_222,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,21,0,21,0,0.2837537999730557,5,Yes,5,-1,False Alarm,0.3141757999546826,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_223,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_224,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,22,0,22,0,-1,3,null,5,-1,Correct Rejection,0.6332961999578401,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_225,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_226,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,23,0,23,0,-1,3,null,5,-1,Correct Rejection,0.41767669992987067,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_227,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_228,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,24,0,24,0,-1,3,null,5,-1,Correct Rejection,0.3654052000492811,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_229,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_230,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,25,0,25,0,-1,1,null,5,-1,Hit,0.41813969996292144,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_231,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_232,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,26,0,26,0,-1,3,null,5,-1,Correct Rejection,0.38370420003775507,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_233,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_234,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,27,0,27,0,-1,3,null,5,-1,Correct Rejection,0.28348330000881106,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_235,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_236,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,28,0,28,0,0.29968599998392165,6,No,5,-1,Miss,0.2840244999388233,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_237,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_238,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,29,0,29,0,-1,1,null,5,-1,Hit,0.3688835999928415,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_239,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_240,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,30,0,30,0,0.6843386999098584,8,No,5,-1,Correct Rejection,0.5164656999986619,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_241,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_242,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,31,0,31,0,-1,1,null,5,-1,Hit,0.39877850003540516,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_243,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_244,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,32,0,32,0,0.2676956000505015,8,No,5,-1,Correct Rejection,0.40079439990222454,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_245,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_246,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,33,0,33,0,-1,1,null,5,-1,Hit,0.3857697999337688,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_247,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_248,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,34,0,34,0,-1,3,null,5,-1,Correct Rejection,0.5021741999080405,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_249,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_250,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,35,0,35,0,0.4171766000799835,6,No,5,-1,Miss,0.41754799999762326,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_251,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_252,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,36,0,36,0,-1,3,null,5,-1,Correct Rejection,0.5006488000508398,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_253,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_254,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,37,0,37,0,-1,3,null,5,-1,Correct Rejection,0.40182090003509074,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_255,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_256,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,38,0,38,0,-1,3,null,5,-1,Correct Rejection,0.44851539994124323,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_257,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_258,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,39,0,39,0,-1,1,null,5,-1,Hit,0.33405120007228106,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_259,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_260,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,40,0,40,0,0.5174371000612155,2,Yes,5,-1,Correct Rejection,0.3670241000363603,False,True,2,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_261,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_262,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,41,0,41,0,-1,3,null,5,-1,Correct Rejection,0.41541519993916154,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_263,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_264,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,42,0,42,0,-1,3,null,5,-1,Correct Rejection,0.45121590001508594,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_265,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_266,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,43,0,43,0,-1,3,null,5,-1,Correct Rejection,0.4002803999464959,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_267,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_268,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,44,0,44,0,-1,2,null,5,-1,False Alarm,0.38395520008634776,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_269,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_270,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,0,0,0,0,-1,3,null,8,-1,Correct Rejection,0.31723789998795837,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_271,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_272,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,1,0,1,0,-1,3,null,8,-1,Correct Rejection,0.3673898000270128,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_273,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_274,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,2,0,2,0,-1,1,null,8,-1,Hit,0.4180047999834642,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_275,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_276,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,3,0,3,0,-1,1,null,8,-1,Hit,0.4506305999821052,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_277,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_278,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,4,0,4,0,-1,1,null,8,-1,Hit,0.4844761999556795,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_279,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_280,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,5,0,5,0,-1,1,null,8,-1,Hit,0.3508916998980567,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_281,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_282,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,6,0,6,0,-1,1,null,8,-1,Hit,0.38416460005100816,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_283,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_284,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,7,0,7,0,-1,1,null,8,-1,Hit,0.41578659997321665,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_285,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_286,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,8,0,8,0,-1,3,null,8,-1,Correct Rejection,0.3996752999955788,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_287,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_288,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,9,0,9,0,-1,3,null,8,-1,Correct Rejection,0.35065719997510314,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_289,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_290,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,10,0,10,0,-1,1,null,8,-1,Hit,0.3671764999162406,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_291,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_292,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,11,0,11,0,-1,3,null,8,-1,Correct Rejection,0.46731109998654574,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_293,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_294,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,12,0,12,0,-1,3,null,8,-1,Correct Rejection,0.4678838000399992,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_295,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_296,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,13,0,13,0,-1,2,null,8,-1,False Alarm,0.24851349997334182,False,True,1,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_297,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_298,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,14,0,14,0,0.16686740005388856,6,No,8,-1,Miss,0.30157239991240203,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_299,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_300,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,15,0,15,0,-1,1,null,8,-1,Hit,0.40005990001372993,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_301,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_302,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,16,0,16,0,-1,1,null,8,-1,Hit,0.3675826999824494,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_303,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_304,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,17,0,17,0,-1,1,null,8,-1,Hit,0.4176751999184489,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_305,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_306,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,18,0,18,0,-1,3,null,8,-1,Correct Rejection,0.3028224000008777,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_307,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_308,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,19,0,19,0,0.08374409994576126,6,No,8,-1,Miss,0.3340846999781206,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_309,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_310,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,20,0,20,0,-1,1,null,8,-1,Hit,0.3478238999377936,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_311,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_312,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,21,0,21,0,0.10043460002634674,5,Yes,8,-1,False Alarm,0.21567559998948127,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_313,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_314,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,22,0,22,0,0.5673714999575168,8,No,8,-1,Correct Rejection,0.4842105999123305,False,True,2,2,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_315,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_316,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,23,0,23,0,-1,1,null,8,-1,Hit,0.21728179999627173,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_317,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_318,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,24,0,24,0,-1,1,null,8,-1,Hit,0.38080929999705404,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_319,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_320,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,25,0,25,0,-1,1,null,8,-1,Hit,0.46770040004048496,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_321,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_322,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,26,0,26,0,-1,3,null,8,-1,Correct Rejection,0.450654000043869,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_323,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_324,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,27,0,27,0,-1,1,null,8,-1,Hit,0.3346260000253096,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_325,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_326,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,28,0,28,0,0.38246480002999306,5,Yes,8,-1,False Alarm,0.18396980001125485,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_327,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_328,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,29,0,29,0,-1,1,null,8,-1,Hit,0.5681429000105709,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_329,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_330,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,30,0,30,0,-1,1,null,8,-1,Hit,0.3986169999698177,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_331,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_332,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,31,0,31,0,0.38423900003544986,5,Yes,8,-1,False Alarm,0.4984863999998197,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_333,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_334,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,32,0,32,0,-1,3,null,8,-1,Correct Rejection,0.3346733000362292,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_335,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_336,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,33,0,33,0,-1,1,null,8,-1,Hit,0.4202369999838993,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_337,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_338,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,34,0,34,0,-1,1,null,8,-1,Hit,0.41722980001941323,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_339,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_340,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,35,0,35,0,-1,3,null,8,-1,Correct Rejection,0.40258969995193183,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_341,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_342,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,36,0,36,0,-1,1,null,8,-1,Hit,0.3010240000439808,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_343,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_344,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,37,0,37,0,0.1838020000141114,6,No,8,-1,Miss,0.35056020005140454,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_345,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_346,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,38,0,38,0,-1,1,null,8,-1,Hit,0.38256619998719543,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_347,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_348,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,39,0,39,0,-1,1,null,8,-1,Hit,0.2845863000256941,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_349,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_350,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,40,0,40,0,-1,4,null,8,-1,Miss,0.3377346999477595,True,False,2,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_351,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_352,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,41,0,41,0,0.38362930004950613,2,Yes,8,-1,Correct Rejection,0.4848473999882117,False,True,2,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_353,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_354,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,42,0,42,0,-1,3,null,8,-1,Correct Rejection,0.4848110000602901,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_355,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_356,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,43,0,43,0,-1,1,null,8,-1,Hit,0.334327399963513,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_357,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_358,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,44,0,44,0,-1,1,null,8,-1,Hit,0.5318729999708012,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_359,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_360,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,0,0,0,0,0.7694125999696553,6,No,6,-1,Miss,0.36739430006127805,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_361,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_362,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,1,0,1,0,-1,1,null,6,-1,Hit,0.5827320000389591,True,False,1,0,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_363,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_364,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,2,0,2,0,0.41735730005893856,6,No,6,-1,Miss,0.43401269998867065,True,False,2,2,1,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_365,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_366,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,3,0,3,0,-1,3,null,6,-1,Correct Rejection,0.38376559992320836,False,True,2,0,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_367,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_368,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
2IFCnew,4,0,4,0,0.5205990000395104,5,Yes,6,-1,False Alarm,0.40064600005280226,False,True,1,1,2,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_369,stimulus2AFCnew_2IFCnew_2020_Mar_26_1930_370,False,3,2AFCnew,2020_Mar_26_1930,2IFCnew,
